Date,Store,Product_Category,Region,Sales,Quantity
2023-02-05,Store_C,Electronics,South,904.72,3
2023-02-05,Store_C,Clothing,North,398.67,2
2023-02-05,Store_C,Home & Garden,East,298.44,2
2023-02-05,Store_C,Sports,West,254.99,3
2023-02-05,Store_C,Food & Beverages,North,553.02,2
2023-02-06,Store_A,Electronics,East,2021.32,6
2023-02-06,Store_A,Clothing,North,950.5,5
2023-02-06,Store_A,Home & Garden,West,643.29,5
2023-02-06,Store_A,Sports,South,557.47,6
2023-02-06,Store_A,Food & Beverages,West,1403.11,5
2023-02-06,Store_B,Electronics,North,1275.94,4
2023-02-06,Store_B,Clothing,North,680.24,4
2023-02-06,Store_B,Home & Garden,West,623.64,5
2023-02-06,Store_B,Sports,North,391.5,4
2023-02-06,Store_B,Food & Beverages,South,1293.75,5
2023-02-06,Store_C,Electronics,South,1138.35,3
2023-02-06,Store_C,Clothing,South,553.2,3
2023-02-06,Store_C,Home & Garden,North,311.22,2
2023-02-06,Store_C,Sports,East,276.37,3
2023-02-06,Store_C,Food & Beverages,West,880.73,3
2023-02-07,Store_A,Electronics,North,1643.77,5
2023-02-07,Store_A,Clothing,South,849.29,5
2023-02-07,Store_A,Home & Garden,North,923.05,7
2023-02-07,Store_A,Sports,North,385.81,4
2023-02-07,Store_A,Food & Beverages,North,1006.15,4
2023-02-07,Store_B,Electronics,East,1132.95,3
2023-02-07,Store_B,Clothing,East,947.19,5
2023-02-07,Store_B,Home & Garden,East,503.62,4
2023-02-07,Store_B,Sports,East,317.21,3
2023-02-07,Store_B,Food & Beverages,East,1090.45,4
2023-02-07,Store_C,Electronics,West,1364.23,4
2023-02-07,Store_C,Clothing,South,671.72,4
2023-02-07,Store_C,Home & Garden,North,466.06,3
2023-02-07,Store_C,Sports,South,283.28,3
2023-02-07,Store_C,Food & Beverages,South,846.24,3
2023-02-08,Store_A,Electronics,North,2064.74,6
2023-02-08,Store_A,Clothing,North,1056.41,6
2023-02-08,Store_A,Home & Garden,North,654.45,5
2023-02-08,Store_A,Sports,West,465.54,5
2023-02-08,Store_A,Food & Beverages,East,970.74,4
2023-02-08,Store_B,Electronics,East,1264.66,4
2023-02-08,Store_B,Clothing,North,617.49,3
2023-02-08,Store_B,Home & Garden,West,576.76,4
2023-02-08,Store_B,Sports,South,423.64,5
2023-02-08,Store_B,Food & Beverages,East,999.07,4
2023-02-08,Store_C,Electronics,South,1045.41,3
2023-02-08,Store_C,Clothing,East,507.14,3
2023-02-08,Store_C,Home & Garden,South,507.8,4
2023-02-08,Store_C,Sports,West,336.4,4
2023-02-08,Store_C,Food & Beverages,East,736.36,3
2023-02-09,Store_A,Electronics,East,2421.76,8
2023-02-09,Store_A,Clothing,North,567.97,3
2023-02-09,Store_A,Home & Garden,East,820.06,6
2023-02-09,Store_A,Sports,West,549.16,6
2023-02-09,Store_A,Food & Beverages,West,1438.24,5
2023-02-09,Store_B,Electronics,North,1563.57,5
2023-02-09,Store_B,Clothing,North,792.29,4
2023-02-09,Store_B,Home & Garden,West,608.0,5
2023-02-09,Store_B,Sports,South,341.64,4
2023-02-09,Store_B,Food & Beverages,East,1096.58,4
2023-02-09,Store_C,Electronics,East,1052.85,3
2023-02-09,Store_C,Clothing,East,526.23,3
2023-02-09,Store_C,Home & Garden,West,347.23,2
2023-02-09,Store_C,Sports,East,280.57,3
2023-02-09,Store_C,Food & Beverages,West,774.44,3
2023-02-10,Store_A,Electronics,West,1541.56,5
2023-02-10,Store_A,Clothing,South,706.36,4
2023-02-10,Store_A,Home & Garden,North,715.95,5
2023-02-10,Store_A,Sports,North,314.47,3
2023-02-10,Store_A,Food & Beverages,South,1370.97,5
2023-02-10,Store_B,Electronics,West,1293.33,4
2023-02-10,Store_B,Clothing,South,752.0,4
2023-02-10,Store_B,Home & Garden,North,586.93,4
2023-02-10,Store_B,Sports,North,376.29,4
2023-02-10,Store_B,Food & Beverages,East,1016.44,4
2023-02-10,Store_C,Electronics,North,1017.18,3
2023-02-10,Store_C,Clothing,West,488.59,3
2023-02-10,Store_C,Home & Garden,West,458.08,3
2023-02-10,Store_C,Sports,East,216.87,2
2023-02-10,Store_C,Food & Beverages,West,875.66,3
2023-02-11,Store_A,Electronics,South,1599.46,5
2023-02-11,Store_A,Clothing,North,732.04,4
2023-02-11,Store_A,Home & Garden,North,506.05,4
2023-02-11,Store_A,Sports,East,409.11,5
2023-02-11,Store_A,Food & Beverages,South,1038.34,4
2023-02-11,Store_B,Electronics,South,1059.23,3
2023-02-11,Store_B,Clothing,North,532.7,3
2023-02-11,Store_B,Home & Garden,North,465.39,3
2023-02-11,Store_B,Sports,East,339.59,4
2023-02-11,Store_B,Food & Beverages,North,1188.22,4
2023-02-11,Store_C,Electronics,North,924.86,3
2023-02-11,Store_C,Clothing,North,468.31,2
2023-02-11,Store_C,Home & Garden,South,257.02,2
2023-02-11,Store_C,Sports,South,307.66,3
2023-02-11,Store_C,Food & Beverages,North,622.16,2
2023-02-12,Store_A,Electronics,East,1375.98,4
2023-02-12,Store_A,Clothing,West,875.24,5
2023-02-12,Store_A,Home & Garden,East,546.35,4
2023-02-12,Store_A,Sports,East,275.45,3
2023-02-12,Store_A,Food & Beverages,North,1208.57,5
2023-02-12,Store_B,Electronics,East,1047.48,3
2023-02-12,Store_B,Clothing,East,492.57,3
2023-02-12,Store_B,Home & Garden,South,376.7,3
2023-02-12,Store_B,Sports,West,277.83,3
2023-02-12,Store_B,Food & Beverages,South,877.24,3
2023-02-12,Store_C,Electronics,South,981.61,3
2023-02-12,Store_C,Clothing,East,463.28,2
2023-02-12,Store_C,Home & Garden,West,373.84,3
2023-02-12,Store_C,Sports,North,300.1,3
2023-02-12,Store_C,Food & Beverages,North,707.52,2
2023-02-13,Store_A,Electronics,West,2161.64,7
2023-02-13,Store_A,Clothing,West,827.64,5
2023-02-13,Store_A,Home & Garden,West,637.58,5
2023-02-13,Store_A,Sports,North,377.37,4
2023-02-13,Store_A,Food & Beverages,North,1219.9,5
2023-02-13,Store_B,Electronics,South,1382.93,4
2023-02-13,Store_B,Clothing,West,637.52,3
2023-02-13,Store_B,Home & Garden,East,610.38,5
2023-02-13,Store_B,Sports,South,347.0,4
2023-02-13,Store_B,Food & Beverages,South,970.16,4
2023-02-13,Store_C,Electronics,East,1157.2,3
2023-02-13,Store_C,Clothing,East,494.71,3
2023-02-13,Store_C,Home & Garden,South,477.03,3
2023-02-13,Store_C,Sports,West,271.11,3
2023-02-13,Store_C,Food & Beverages,North,769.42,3
2023-02-14,Store_A,Electronics,North,1643.13,5
2023-02-14,Store_A,Clothing,West,794.12,4
2023-02-14,Store_A,Home & Garden,West,663.63,5
2023-02-14,Store_A,Sports,East,470.62,5
2023-02-14,Store_A,Food & Beverages,South,1363.24,5
2023-02-14,Store_B,Electronics,South,1254.68,4
2023-02-14,Store_B,Clothing,East,578.82,3
2023-02-14,Store_B,Home & Garden,North,496.41,4
2023-02-14,Store_B,Sports,North,322.67,4
2023-02-14,Store_B,Food & Beverages,West,1133.9,4
2023-02-14,Store_C,Electronics,South,1175.1,3
2023-02-14,Store_C,Clothing,South,645.73,4
2023-02-14,Store_C,Home & Garden,North,385.24,3
2023-02-14,Store_C,Sports,East,362.31,4
2023-02-14,Store_C,Food & Beverages,East,628.73,2
2023-02-15,Store_A,Electronics,North,2071.96,6
2023-02-15,Store_A,Clothing,East,853.54,5
2023-02-15,Store_A,Home & Garden,West,802.41,6
2023-02-15,Store_A,Sports,East,449.84,5
2023-02-15,Store_A,Food & Beverages,West,1120.56,4
2023-02-15,Store_B,Electronics,North,1577.13,5
2023-02-15,Store_B,Clothing,East,715.37,4
2023-02-15,Store_B,Home & Garden,West,564.73,4
2023-02-15,Store_B,Sports,West,382.51,4
2023-02-15,Store_B,Food & Beverages,South,1124.25,4
2023-02-15,Store_C,Electronics,North,1094.54,3
2023-02-15,Store_C,Clothing,East,407.18,2
2023-02-15,Store_C,Home & Garden,South,386.5,3
2023-02-15,Store_C,Sports,West,321.4,4
2023-02-15,Store_C,Food & Beverages,East,953.79,3
2023-02-16,Store_A,Electronics,West,1819.67,6
2023-02-16,Store_A,Clothing,South,1009.9,6
2023-02-16,Store_A,Home & Garden,East,945.4,7
2023-02-16,Store_A,Sports,West,343.9,4
2023-02-16,Store_A,Food & Beverages,South,1340.13,5
2023-02-16,Store_B,Electronics,South,1085.04,3
2023-02-16,Store_B,Clothing,West,758.26,4
2023-02-16,Store_B,Home & Garden,South,507.66,4
2023-02-16,Store_B,Sports,East,343.47,4
2023-02-16,Store_B,Food & Beverages,South,843.54,3
2023-02-16,Store_C,Electronics,South,1315.48,4
2023-02-16,Store_C,Clothing,West,690.01,4
2023-02-16,Store_C,Home & Garden,West,328.2,2
2023-02-16,Store_C,Sports,West,294.97,3
2023-02-16,Store_C,Food & Beverages,East,676.71,2
2023-02-17,Store_A,Electronics,South,2013.19,6
2023-02-17,Store_A,Clothing,West,955.9,5
2023-02-17,Store_A,Home & Garden,North,682.19,5
2023-02-17,Store_A,Sports,West,592.33,7
2023-02-17,Store_A,Food & Beverages,South,1293.51,5
2023-02-17,Store_B,Electronics,South,1560.6,5
2023-02-17,Store_B,Clothing,West,782.36,4
2023-02-17,Store_B,Home & Garden,South,548.43,4
2023-02-17,Store_B,Sports,East,376.77,4
2023-02-17,Store_B,Food & Beverages,West,1004.78,4
2023-02-17,Store_C,Electronics,South,1063.54,3
2023-02-17,Store_C,Clothing,South,511.71,3
2023-02-17,Store_C,Home & Garden,West,349.76,2
2023-02-17,Store_C,Sports,West,324.82,4
2023-02-17,Store_C,Food & Beverages,South,856.41,3
2023-02-18,Store_A,Electronics,North,1304.78,4
2023-02-18,Store_A,Clothing,East,869.56,5
2023-02-18,Store_A,Home & Garden,South,639.04,5
2023-02-18,Store_A,Sports,South,405.43,5
2023-02-18,Store_A,Food & Beverages,East,1182.49,4
2023-02-18,Store_B,Electronics,North,1101.51,3
2023-02-18,Store_B,Clothing,East,594.19,3
2023-02-18,Store_B,Home & Garden,North,489.04,4
2023-02-18,Store_B,Sports,East,221.74,2
2023-02-18,Store_B,Food & Beverages,West,975.6,4
2023-02-18,Store_C,Electronics,West,882.95,2
2023-02-18,Store_C,Clothing,West,496.89,3
2023-02-18,Store_C,Home & Garden,South,328.21,2
2023-02-18,Store_C,Sports,East,313.81,3
2023-02-18,Store_C,Food & Beverages,West,914.72,3
2023-02-19,Store_A,Electronics,South,1650.87,5
2023-02-19,Store_A,Clothing,South,683.69,4
2023-02-19,Store_A,Home & Garden,West,559.57,4
2023-02-19,Store_A,Sports,South,469.07,5
2023-02-19,Store_A,Food & Beverages,West,1045.65,4
2023-02-19,Store_B,Electronics,East,1031.67,3
2023-02-19,Store_B,Clothing,East,762.94,4
2023-02-19,Store_B,Home & Garden,South,409.1,3
2023-02-19,Store_B,Sports,North,200.45,2
2023-02-19,Store_B,Food & Beverages,West,839.89,3
2023-02-19,Store_C,Electronics,West,999.14,3
2023-02-19,Store_C,Clothing,East,370.17,2
2023-02-19,Store_C,Home & Garden,West,407.73,3
2023-02-19,Store_C,Sports,North,201.25,2
2023-02-19,Store_C,Food & Beverages,East,689.8,2
2023-02-20,Store_A,Electronics,East,1609.87,5
2023-02-20,Store_A,Clothing,East,721.37,4
2023-02-20,Store_A,Home & Garden,North,651.74,5
2023-02-20,Store_A,Sports,North,481.74,6
2023-02-20,Store_A,Food & Beverages,East,1605.75,6
2023-02-20,Store_B,Electronics,North,1265.6,4
2023-02-20,Store_B,Clothing,West,796.27,4
2023-02-20,Store_B,Home & Garden,West,588.84,4
2023-02-20,Store_B,Sports,West,402.28,5
2023-02-20,Store_B,Food & Beverages,North,1522.68,6
2023-02-20,Store_C,Electronics,West,1042.88,3
2023-02-20,Store_C,Clothing,West,531.68,3
2023-02-20,Store_C,Home & Garden,South,505.84,4
2023-02-20,Store_C,Sports,East,300.16,3
2023-02-20,Store_C,Food & Beverages,South,682.95,2
2023-02-21,Store_A,Electronics,South,1317.34,4
2023-02-21,Store_A,Clothing,West,848.0,5
2023-02-21,Store_A,Home & Garden,South,750.5,6
2023-02-21,Store_A,Sports,West,571.34,7
2023-02-21,Store_A,Food & Beverages,South,1055.6,4
2023-02-21,Store_B,Electronics,West,1365.67,4
2023-02-21,Store_B,Clothing,North,458.51,2
2023-02-21,Store_B,Home & Garden,North,519.5,4
2023-02-21,Store_B,Sports,South,313.14,3
2023-02-21,Store_B,Food & Beverages,West,1311.03,5
2023-02-21,Store_C,Electronics,East,795.31,2
2023-02-21,Store_C,Clothing,North,505.27,3
2023-02-21,Store_C,Home & Garden,North,439.86,3
2023-02-21,Store_C,Sports,East,244.68,3
2023-02-21,Store_C,Food & Beverages,East,638.73,2
2023-02-22,Store_A,Electronics,North,1720.35,5
2023-02-22,Store_A,Clothing,West,902.33,5
2023-02-22,Store_A,Home & Garden,West,541.61,4
2023-02-22,Store_A,Sports,East,419.67,5
2023-02-22,Store_A,Food & Beverages,East,1341.83,5
2023-02-22,Store_B,Electronics,West,1517.12,5
2023-02-22,Store_B,Clothing,South,910.03,5
2023-02-22,Store_B,Home & Garden,North,481.27,4
2023-02-22,Store_B,Sports,North,467.62,5
2023-02-22,Store_B,Food & Beverages,West,856.43,3
2023-02-22,Store_C,Electronics,North,938.46,3
2023-02-22,Store_C,Clothing,West,452.98,2
2023-02-22,Store_C,Home & Garden,North,318.7,2
2023-02-22,Store_C,Sports,West,332.53,4
2023-02-22,Store_C,Food & Beverages,North,934.42,3
2023-02-23,Store_A,Electronics,West,1965.75,6
2023-02-23,Store_A,Clothing,West,939.07,5
2023-02-23,Store_A,Home & Garden,East,798.57,6
2023-02-23,Store_A,Sports,North,435.52,5
2023-02-23,Store_A,Food & Beverages,South,1279.93,5
2023-02-23,Store_B,Electronics,North,1075.01,3
2023-02-23,Store_B,Clothing,North,770.45,4
2023-02-23,Store_B,Home & Garden,North,663.89,5
2023-02-23,Store_B,Sports,West,392.76,4
2023-02-23,Store_B,Food & Beverages,North,1368.31,5
2023-02-23,Store_C,Electronics,South,1022.24,3
2023-02-23,Store_C,Clothing,South,432.72,2
2023-02-23,Store_C,Home & Garden,East,454.3,3
2023-02-23,Store_C,Sports,South,299.67,3
2023-02-23,Store_C,Food & Beverages,East,580.22,2
2023-02-24,Store_A,Electronics,West,1732.44,5
2023-02-24,Store_A,Clothing,West,931.75,5
2023-02-24,Store_A,Home & Garden,South,748.18,6
2023-02-24,Store_A,Sports,North,402.0,5
2023-02-24,Store_A,Food & Beverages,West,1538.61,6
2023-02-24,Store_B,Electronics,East,1078.64,3
2023-02-24,Store_B,Clothing,South,693.14,4
2023-02-24,Store_B,Home & Garden,South,525.88,4
2023-02-24,Store_B,Sports,North,361.7,4
2023-02-24,Store_B,Food & Beverages,North,1082.42,4
2023-02-24,Store_C,Electronics,West,1087.41,3
2023-02-24,Store_C,Clothing,West,541.27,3
2023-02-24,Store_C,Home & Garden,North,461.56,3
2023-02-24,Store_C,Sports,South,287.56,3
2023-02-24,Store_C,Food & Beverages,North,951.14,3
2023-02-25,Store_A,Electronics,South,1786.32,5
2023-02-25,Store_A,Clothing,West,787.26,4
2023-02-25,Store_A,Home & Garden,East,467.96,3
2023-02-25,Store_A,Sports,North,355.61,4
2023-02-25,Store_A,Food & Beverages,East,1157.94,4
2023-02-25,Store_B,Electronics,North,1128.99,3
2023-02-25,Store_B,Clothing,South,508.15,3
2023-02-25,Store_B,Home & Garden,South,424.77,3
2023-02-25,Store_B,Sports,South,321.17,4
2023-02-25,Store_B,Food & Beverages,South,816.8,3
2023-02-25,Store_C,Electronics,North,961.57,3
2023-02-25,Store_C,Clothing,East,359.26,2
2023-02-25,Store_C,Home & Garden,East,298.99,2
2023-02-25,Store_C,Sports,North,268.74,3
2023-02-25,Store_C,Food & Beverages,South,539.62,2
2023-02-26,Store_A,Electronics,East,978.68,3
2023-02-26,Store_A,Clothing,North,869.14,5
2023-02-26,Store_A,Home & Garden,North,651.19,5
2023-02-26,Store_A,Sports,East,500.54,6
2023-02-26,Store_A,Food & Beverages,West,1130.22,4
2023-02-26,Store_B,Electronics,West,1042.35,3
2023-02-26,Store_B,Clothing,South,685.66,4
2023-02-26,Store_B,Home & Garden,North,477.21,3
2023-02-26,Store_B,Sports,East,314.89,3
2023-02-26,Store_B,Food & Beverages,South,871.57,3
2023-02-26,Store_C,Electronics,South,652.66,2
2023-02-26,Store_C,Clothing,West,472.62,2
2023-02-26,Store_C,Home & Garden,East,398.6,3
2023-02-26,Store_C,Sports,South,154.86,1
2023-02-26,Store_C,Food & Beverages,South,709.8,2
2023-02-27,Store_A,Electronics,North,2184.67,7
2023-02-27,Store_A,Clothing,East,1041.03,6
2023-02-27,Store_A,Home & Garden,North,669.95,5
2023-02-27,Store_A,Sports,West,466.48,5
2023-02-27,Store_A,Food & Beverages,East,1451.06,6
2023-02-27,Store_B,Electronics,East,1300.82,4
2023-02-27,Store_B,Clothing,East,555.16,3
2023-02-27,Store_B,Home & Garden,South,558.92,4
2023-02-27,Store_B,Sports,North,293.39,3
2023-02-27,Store_B,Food & Beverages,West,1138.75,4
2023-02-27,Store_C,Electronics,West,1088.76,3
2023-02-27,Store_C,Clothing,East,493.17,3
2023-02-27,Store_C,Home & Garden,South,432.76,3
2023-02-27,Store_C,Sports,South,294.96,3
2023-02-27,Store_C,Food & Beverages,South,836.39,3
2023-02-28,Store_A,Electronics,North,1443.51,4
2023-02-28,Store_A,Clothing,West,923.87,5
2023-02-28,Store_A,Home & Garden,South,630.77,5
2023-02-28,Store_A,Sports,East,492.85,6
2023-02-28,Store_A,Food & Beverages,West,1256.09,5
2023-02-28,Store_B,Electronics,West,1424.61,4
2023-02-28,Store_B,Clothing,West,617.13,3
2023-02-28,Store_B,Home & Garden,South,516.09,4
2023-02-28,Store_B,Sports,North,377.19,4
2023-02-28,Store_B,Food & Beverages,East,695.34,2
2023-02-28,Store_C,Electronics,East,1459.29,4
2023-02-28,Store_C,Clothing,South,598.1,3
2023-02-28,Store_C,Home & Garden,North,355.28,2
2023-02-28,Store_C,Sports,North,301.77,3
2023-02-28,Store_C,Food & Beverages,North,867.17,3
2023-03-01,Store_A,Electronics,North,2230.39,7
2023-03-01,Store_A,Clothing,South,996.89,6
2023-03-01,Store_A,Home & Garden,West,721.8,6
2023-03-01,Store_A,Sports,East,609.37,7
2023-03-01,Store_A,Food & Beverages,North,1945.67,8
2023-03-01,Store_B,Electronics,South,1509.48,5
2023-03-01,Store_B,Clothing,East,937.05,5
2023-03-01,Store_B,Home & Garden,South,615.73,5
2023-03-01,Store_B,Sports,West,401.32,5
2023-03-01,Store_B,Food & Beverages,South,1808.67,7
2023-03-01,Store_C,Electronics,South,945.35,3
2023-03-01,Store_C,Clothing,West,591.7,3
2023-03-01,Store_C,Home & Garden,East,469.39,3
2023-03-01,Store_C,Sports,West,281.96,3
2023-03-01,Store_C,Food & Beverages,North,1175.23,4
2023-03-02,Store_A,Electronics,North,2359.6,7
2023-03-02,Store_A,Clothing,South,878.1,5
2023-03-02,Store_A,Home & Garden,East,617.56,5
2023-03-02,Store_A,Sports,North,402.62,5
2023-03-02,Store_A,Food & Beverages,North,1816.38,7
2023-03-02,Store_B,Electronics,South,1948.01,6
2023-03-02,Store_B,Clothing,South,902.32,5
2023-03-02,Store_B,Home & Garden,West,684.91,5
2023-03-02,Store_B,Sports,West,514.63,6
2023-03-02,Store_B,Food & Beverages,North,1659.71,6
2023-03-02,Store_C,Electronics,West,1035.44,3
2023-03-02,Store_C,Clothing,East,574.93,3
2023-03-02,Store_C,Home & Garden,West,626.09,5
2023-03-02,Store_C,Sports,West,340.65,4
2023-03-02,Store_C,Food & Beverages,North,1087.07,4
2023-03-03,Store_A,Electronics,West,1951.34,6
2023-03-03,Store_A,Clothing,South,1433.94,8
2023-03-03,Store_A,Home & Garden,West,970.04,8
2023-03-03,Store_A,Sports,North,455.55,5
2023-03-03,Store_A,Food & Beverages,South,1667.33,6
2023-03-03,Store_B,Electronics,East,1278.85,4
2023-03-03,Store_B,Clothing,East,704.49,4
2023-03-03,Store_B,Home & Garden,South,466.84,3
2023-03-03,Store_B,Sports,South,398.49,4
2023-03-03,Store_B,Food & Beverages,West,1579.62,6
2023-03-03,Store_C,Electronics,East,1457.49,4
2023-03-03,Store_C,Clothing,West,539.69,3
2023-03-03,Store_C,Home & Garden,East,383.71,3
2023-03-03,Store_C,Sports,West,350.94,4
2023-03-03,Store_C,Food & Beverages,South,1116.76,4
2023-03-04,Store_A,Electronics,North,1556.69,5
2023-03-04,Store_A,Clothing,South,1046.82,6
2023-03-04,Store_A,Home & Garden,North,677.09,5
2023-03-04,Store_A,Sports,West,440.17,5
2023-03-04,Store_A,Food & Beverages,East,1466.77,6
2023-03-04,Store_B,Electronics,West,1552.89,5
2023-03-04,Store_B,Clothing,South,688.59,4
2023-03-04,Store_B,Home & Garden,North,506.97,4
2023-03-04,Store_B,Sports,South,277.03,3
2023-03-04,Store_B,Food & Beverages,North,887.11,3
2023-03-04,Store_C,Electronics,North,1292.23,4
2023-03-04,Store_C,Clothing,South,579.38,3
2023-03-04,Store_C,Home & Garden,East,461.1,3
2023-03-04,Store_C,Sports,East,265.08,3
2023-03-04,Store_C,Food & Beverages,South,605.59,2
2023-03-05,Store_A,Electronics,West,2075.73,6
2023-03-05,Store_A,Clothing,East,1060.46,6
2023-03-05,Store_A,Home & Garden,North,460.44,3
2023-03-05,Store_A,Sports,East,494.19,6
2023-03-05,Store_A,Food & Beverages,South,1825.61,7
2023-03-05,Store_B,Electronics,South,1276.82,4
2023-03-05,Store_B,Clothing,South,671.39,4
2023-03-05,Store_B,Home & Garden,North,504.84,4
2023-03-05,Store_B,Sports,South,330.64,4
2023-03-05,Store_B,Food & Beverages,West,1195.39,4
2023-03-05,Store_C,Electronics,South,1099.48,3
2023-03-05,Store_C,Clothing,North,405.87,2
2023-03-05,Store_C,Home & Garden,East,417.86,3
2023-03-05,Store_C,Sports,South,265.7,3
2023-03-05,Store_C,Food & Beverages,East,984.76,4
2023-03-06,Store_A,Electronics,North,2309.18,7
2023-03-06,Store_A,Clothing,South,1315.22,8
2023-03-06,Store_A,Home & Garden,West,980.37,8
2023-03-06,Store_A,Sports,East,281.27,3
2023-03-06,Store_A,Food & Beverages,West,1778.26,7
2023-03-06,Store_B,Electronics,East,1410.04,4
2023-03-06,Store_B,Clothing,South,830.65,5
2023-03-06,Store_B,Home & Garden,East,722.63,6
2023-03-06,Store_B,Sports,South,330.68,4
2023-03-06,Store_B,Food & Beverages,East,1568.77,6
2023-03-06,Store_C,Electronics,East,1056.42,3
2023-03-06,Store_C,Clothing,North,733.39,4
2023-03-06,Store_C,Home & Garden,South,657.85,5
2023-03-06,Store_C,Sports,East,346.76,4
2023-03-06,Store_C,Food & Beverages,West,961.2,4
2023-03-07,Store_A,Electronics,North,1584.84,5
2023-03-07,Store_A,Clothing,East,1011.91,6
2023-03-07,Store_A,Home & Garden,West,785.87,6
2023-03-07,Store_A,Sports,West,702.52,8
2023-03-07,Store_A,Food & Beverages,West,2063.05,8
2023-03-07,Store_B,Electronics,North,1468.64,4
2023-03-07,Store_B,Clothing,North,787.38,4
2023-03-07,Store_B,Home & Garden,West,754.1,6
2023-03-07,Store_B,Sports,South,468.07,5
2023-03-07,Store_B,Food & Beverages,East,1234.36,5
2023-03-07,Store_C,Electronics,West,1582.76,5
2023-03-07,Store_C,Clothing,North,744.17,4
2023-03-07,Store_C,Home & Garden,South,355.83,2
2023-03-07,Store_C,Sports,South,330.55,4
